Time,NumOfPeople,Optical Flow
2024-05-16 16:07:30,12,0.44718674
2024-05-16 16:07:30,12,0.9454659
2024-05-16 16:07:31,12,0.6625897
2024-05-16 16:07:31,14,1.3344897
2024-05-16 16:07:31,11,1.502247
2024-05-16 16:07:31,12,3.222154
2024-05-16 16:07:32,12,2.98575
2024-05-16 16:07:32,13,2.7790422
2024-05-16 16:07:32,12,2.389857
2024-05-16 16:07:33,14,2.702913
2024-05-16 16:07:33,14,3.4069242
2024-05-16 16:07:33,16,2.2338846
2024-05-16 16:07:33,12,1.6461626
2024-05-16 16:07:34,13,1.8144042
2024-05-16 16:07:34,14,1.6595191
2024-05-16 16:07:34,13,1.1518999
2024-05-16 16:07:35,15,1.6881582
2024-05-16 16:07:35,13,2.4401324
2024-05-16 16:07:35,13,4.5262356
2024-05-16 16:07:36,13,2.3464222
2024-05-16 16:07:36,14,1.9581313
2024-05-16 16:07:36,13,3.5907865
2024-05-16 16:07:36,14,3.554331
2024-05-16 16:07:37,14,1.87368
2024-05-16 16:07:37,12,3.0936174
2024-05-16 16:07:37,12,2.7265937
2024-05-16 16:07:38,12,3.9248023
2024-05-16 16:07:38,13,3.2024603
2024-05-16 16:07:38,15,3.3041
2024-05-16 16:07:38,16,2.3309386
2024-05-16 16:07:39,15,1.3893749
2024-05-16 16:07:39,14,2.6187356
2024-05-16 16:07:39,15,2.1345158
2024-05-16 16:07:40,15,2.2638466
2024-05-16 16:07:40,15,2.4274435
2024-05-16 16:07:40,15,3.0837836
2024-05-16 16:07:41,12,1.0859337
2024-05-16 16:07:41,15,2.39761
2024-05-16 16:07:41,12,2.230991
2024-05-16 16:07:41,12,2.2742844
2024-05-16 16:07:42,13,3.8428645
2024-05-16 16:07:42,12,3.2363732
2024-05-16 16:07:42,11,2.6350167
2024-05-16 16:07:43,15,3.5654275
2024-05-16 16:07:43,14,3.633162
2024-05-16 16:07:43,15,2.263015
2024-05-16 16:07:44,10,3.2128742
2024-05-16 16:07:44,11,2.8163772
2024-05-16 16:07:44,9,1.3449246
2024-05-16 16:07:44,9,1.9692012
2024-05-16 16:07:45,10,1.7726604
2024-05-16 16:07:45,11,1.2596371
2024-05-16 16:07:45,11,1.2847621
2024-05-16 16:07:46,14,0.7963379
2024-05-16 16:07:46,13,0.6686514
2024-05-16 16:07:46,12,1.2123139
2024-05-16 16:07:47,10,0.9736732
2024-05-16 16:07:47,9,1.0621771
2024-05-16 16:07:47,10,0.913042
2024-05-16 16:07:47,10,1.0991138
2024-05-16 16:07:48,11,0.8485758
2024-05-16 16:07:48,11,1.1906368
2024-05-16 16:07:48,11,0.8388001
2024-05-16 16:07:49,12,0.7906754
2024-05-16 16:07:49,12,1.0611447
2024-05-16 16:07:49,10,0.94373727
2024-05-16 16:07:50,11,0.92654645
2024-05-16 16:07:50,12,1.4848832
2024-05-16 16:07:50,12,1.4474958
2024-05-16 16:07:50,12,1.5469142
2024-05-16 16:07:51,13,1.9403822
2024-05-16 16:07:51,12,1.7989571
2024-05-16 16:07:51,13,2.149788
2024-05-16 16:07:52,11,1.905752
2024-05-16 16:07:52,12,1.6374404
2024-05-16 16:07:52,11,1.2955242
2024-05-16 16:07:52,13,1.2149373
2024-05-16 16:07:53,13,2.3500545
2024-05-16 16:07:53,14,1.5368878
2024-05-16 16:07:53,14,1.7043562
2024-05-16 16:07:54,15,2.0147223
2024-05-16 16:07:54,16,1.9511048
2024-05-16 16:07:54,13,2.343089
2024-05-16 16:07:55,16,1.1067051
2024-05-16 16:07:55,14,0.56488836
2024-05-16 16:07:55,11,0.7138059
2024-05-16 16:07:55,15,1.0827091
2024-05-16 16:07:56,13,0.60755473
2024-05-16 16:07:56,11,0.63098335
2024-05-16 16:07:56,11,0.7037167
2024-05-16 16:07:57,13,0.92575777
2024-05-16 16:07:57,14,0.5847721
2024-05-16 16:07:57,12,0.71536076
2024-05-16 16:07:58,12,1.3128687
2024-05-16 16:07:58,12,1.1480839
2024-05-16 16:07:58,12,1.0009707
2024-05-16 16:07:58,11,1.403562
2024-05-16 16:07:59,15,1.8774074
2024-05-16 16:07:59,17,1.5242919
2024-05-16 16:07:59,15,2.1663663
2024-05-16 16:08:00,15,1.224251
2024-05-16 16:08:00,16,1.2905018
2024-05-16 16:08:00,13,1.0694448
2024-05-16 16:08:01,14,2.062309
2024-05-16 16:08:01,16,2.6327558
2024-05-16 16:08:01,17,1.8880086
2024-05-16 16:08:01,13,1.6634607
2024-05-16 16:08:02,15,2.1334724
2024-05-16 16:08:02,12,1.6015358
2024-05-16 16:08:02,8,0.92708516
2024-05-16 16:08:03,15,0.97238606
2024-05-16 16:08:03,13,1.0101461
2024-05-16 16:08:03,16,1.0098028
2024-05-16 16:08:04,13,0.9296689
2024-05-16 16:08:04,18,1.1060108
2024-05-16 16:08:04,16,1.155927
2024-05-16 16:08:04,19,0.69034845
2024-05-16 16:08:05,18,0.7436616
2024-05-16 16:08:05,19,0.68610585
2024-05-16 16:08:05,21,0.7988758
2024-05-16 16:08:06,18,0.70352215
2024-05-16 16:08:06,17,0.74492323
2024-05-16 16:08:06,17,1.0604042
2024-05-16 16:08:06,17,0.934076
2024-05-16 16:08:07,16,0.5517879
2024-05-16 16:08:07,18,0.9492032
2024-05-16 16:08:07,17,0.74372447
2024-05-16 16:08:08,14,0.75857276
2024-05-16 16:08:08,15,0.78149676
2024-05-16 16:08:08,14,0.76328754
2024-05-16 16:08:09,14,1.4241517
